_id,meditation_start,meditation_end,meditation_duration,mindfulness_rating,concentration_rating,comment
1541,2022-03-09 21:02:54.116000+00:00,2022-03-10 00:31:24.028000+00:00,483.0,1.0,1.0,
1542,2022-03-10 08:15:27.340000+00:00,2022-03-10 09:15:40.675000+00:00,3610.0,1.5,1.0,
1543,2022-03-10 14:34:07.597000+00:00,2022-03-10 14:42:49.819000+00:00,520.0,1.0,1.0,
1544,2022-03-10 21:06:08.874000+00:00,2022-03-10 21:41:12.397000+00:00,2101.0,1.0,1.0,
1545,2022-03-11 09:31:43.395000+00:00,2022-03-11 10:26:53.222000+00:00,3305.0,1.0,0.5,
1546,2022-03-12 08:50:15.622000+00:00,2022-03-12 09:40:19.595000+00:00,3001.0,1.0,1.0,
1547,2022-03-12 11:49:43.808000+00:00,2022-03-12 12:19:43.808000+00:00,1800.0,1.5,0.5,
1548,2022-03-13 11:27:43.788000+00:00,2022-03-13 12:27:43.788000+00:00,3600.0,2.0,2.0,
1549,2022-03-14 15:09:28.508000+00:00,2022-03-14 15:19:36.002000+00:00,606.0,1.0,1.0,
1550,2022-03-15 13:55:39.923000+00:00,2022-03-15 14:39:51.617000+00:00,2495.0,1.0,0.5,
1551,2022-03-16 10:23:42.149000+00:00,2022-03-16 11:24:00.149000+00:00,3615.0,1.5,1.0,
1552,2022-03-16 22:08:52.447000+00:00,2022-03-16 23:09:04.466000+00:00,3609.0,1.5,1.0,
1553,2022-03-17 11:31:22.729000+00:00,2022-03-17 12:04:37.698000+00:00,1989.0,1.5,1.0,
1554,2022-03-17 17:15:19.067000+00:00,2022-03-17 17:55:36.633000+00:00,2409.0,1.5,1.0,
1555,2022-03-17 22:01:47.967000+00:00,2022-03-18 10:53:51.202000+00:00,2703.0,1.0,0.5,
1556,2022-03-18 21:46:20.335000+00:00,2022-03-19 11:26:34.176000+00:00,821.0,0.5,0.5,
1557,2022-03-19 22:22:37.879000+00:00,2022-03-20 19:55:23.114000+00:00,1819.0,0.5,0.0,
1558,2022-03-20 20:03:00.208000+00:00,2022-03-20 21:03:09.639000+00:00,3606.0,1.0,0.5,
1559,2022-03-21 08:08:14.473000+00:00,2022-03-21 09:08:31.010000+00:00,3613.0,1.5,0.5,
1560,2022-03-21 21:04:33.901000+00:00,2022-03-21 22:06:18.522000+00:00,3609.0,1.5,0.5,
1561,2022-03-22 09:41:35.573000+00:00,2022-03-22 10:22:28.575000+00:00,2449.0,1.0,0.5,
1562,2022-03-22 19:40:24.855000+00:00,2022-03-22 20:40:48.422000+00:00,3621.0,1.5,1.0,
1563,2022-03-22 22:21:29.816000+00:00,2022-03-22 23:43:56.443000+00:00,1261.0,1.0,1.5,
1564,2022-03-23 09:07:42.133000+00:00,2022-03-23 10:07:42.133000+00:00,3600.0,1.5,1.5,
1565,2022-03-23 21:21:27.696000+00:00,2022-03-23 22:13:30.256000+00:00,3120.0,1.0,0.5,
1566,2022-03-23 22:13:50.638000+00:00,2022-03-24 00:38:21.812000+00:00,612.0,0.5,0.5,
1567,2022-03-24 10:49:14.229000+00:00,2022-03-24 11:04:21.258000+00:00,904.0,1.0,0.5,
1568,2022-03-24 19:38:39.665000+00:00,2022-03-24 20:38:51.178000+00:00,3608.0,1.5,1.0,
1569,2022-03-25 08:30:23.411000+00:00,2022-03-25 08:50:57.451000+00:00,1230.0,1.0,0.5,
1570,2022-03-25 15:29:22.839000+00:00,2022-03-25 16:29:40.009000+00:00,3614.0,1.5,1.0,
1571,2022-03-26 09:03:49.449000+00:00,2022-03-26 09:36:26.461000+00:00,1955.0,1.0,0.5,
1572,2022-03-27 11:00:57.536000+00:00,2022-03-27 12:00:57.536000+00:00,3600.0,1.5,1.0,
1573,2022-03-27 13:15:15.846000+00:00,2022-03-27 14:15:15.846000+00:00,3600.0,2.0,0.5,
1574,2022-03-27 21:40:41.894000+00:00,2022-03-27 22:10:50.087000+00:00,1806.0,1.5,1.5,
1575,2022-03-28 19:32:12.717000+00:00,2022-03-28 19:42:24.664000+00:00,610.0,0.5,0.5,
1576,2022-03-29 19:25:13.053000+00:00,2022-03-29 19:55:19.174000+00:00,1804.0,0.5,0.5,
1577,2022-03-30 09:19:32.013000+00:00,2022-03-30 09:39:51.110000+00:00,1217.0,1.5,0.5,
1578,2022-03-31 20:00:58.729000+00:00,2022-03-31 21:01:14.635000+00:00,3613.0,1.5,1.0,
1579,2022-04-01 06:32:45.651000+00:00,2022-04-01 07:05:40.795000+00:00,1973.0,1.0,0.5,
1580,2022-04-01 16:44:02.556000+00:00,2022-04-01 17:44:16.994000+00:00,3611.0,2.0,1.0,
1581,2022-04-01 21:41:12.103000+00:00,2022-04-01 23:33:20.798000+00:00,603.0,1.0,1.0,
1582,2022-04-02 07:45:11.652000+00:00,2022-04-02 08:45:37.060000+00:00,3622.0,1.5,1.0,
1583,2022-04-02 20:50:41.111000+00:00,2022-04-02 21:58:28.017000+00:00,902.0,0.5,0.5,
1584,2022-04-03 10:30:43.397000+00:00,2022-04-03 11:30:43.397000+00:00,3600.0,1.0,1.0,
1585,2022-04-04 19:50:18.146000+00:00,2022-04-04 20:11:33.032000+00:00,1271.0,1.5,0.5,
1586,2022-04-05 08:16:21.949000+00:00,2022-04-05 08:30:14.250000+00:00,831.0,0.5,0.5,
1587,2022-04-06 20:21:11.217000+00:00,2022-04-07 00:33:00.369000+00:00,343.0,0.5,0.5,
1588,2022-04-07 08:00:25.425000+00:00,2022-04-07 08:31:41.517000+00:00,1873.0,1.5,1.0,
1589,2022-04-08 02:04:59.264000+00:00,2022-04-08 02:21:05.886000+00:00,964.0,1.0,0.5,
1590,2022-04-08 10:50:28.167000+00:00,2022-04-08 11:16:18.837000+00:00,1548.0,1.0,0.5,
1591,2022-04-09 13:04:34.991000+00:00,2022-04-09 14:04:59.193000+00:00,3621.0,1.5,0.5,
1592,2022-04-10 10:15:35.746000+00:00,2022-04-10 11:15:35.746000+00:00,3600.0,1.5,1.5,
1593,2022-04-10 14:00:49.727000+00:00,2022-04-10 14:15:49.727000+00:00,900.0,2.0,1.5,
1594,2022-04-11 11:10:09.788000+00:00,2022-04-11 12:10:09.788000+00:00,3600.0,,,
1595,2022-04-11 12:10:24.087000+00:00,2022-04-11 13:10:24.087000+00:00,3600.0,,,
1596,2022-04-11 13:15:39.009000+00:00,2022-04-11 14:15:39.009000+00:00,3600.0,,,
1597,2022-04-11 15:00:55.074000+00:00,2022-04-11 16:00:55.074000+00:00,3600.0,,,
1598,2022-04-11 16:00:11.567000+00:00,2022-04-11 17:00:11.567000+00:00,3600.0,,,
1599,2022-04-11 17:00:30.616000+00:00,2022-04-11 18:00:30.616000+00:00,3600.0,,,
1600,2022-04-11 19:00:46.743000+00:00,2022-04-11 20:00:46.743000+00:00,3600.0,,,
1601,2022-04-11 20:00:03.961000+00:00,2022-04-11 20:30:03.961000+00:00,1800.0,,,
1602,2022-04-12 07:00:28.160000+00:00,2022-04-12 08:00:28.160000+00:00,3600.0,,,
1603,2022-04-12 08:00:38.551000+00:00,2022-04-12 09:00:38.551000+00:00,3600.0,,,
1604,2022-04-12 11:00:52.271000+00:00,2022-04-12 12:00:52.271000+00:00,3600.0,,,
1605,2022-04-12 12:00:04.042000+00:00,2022-04-12 13:00:04.042000+00:00,3600.0,,,
1606,2022-04-12 13:00:18.084000+00:00,2022-04-12 14:00:18.084000+00:00,3600.0,,,
1607,2022-04-12 09:00:32.533000+00:00,2022-04-12 10:00:32.533000+00:00,3600.0,,,
1608,2022-04-12 16:00:46.077000+00:00,2022-04-12 17:00:46.077000+00:00,3600.0,,,
1609,2022-04-12 19:00:59.575000+00:00,2022-04-12 20:00:59.575000+00:00,3600.0,,,
1610,2022-04-12 20:00:13.354000+00:00,2022-04-12 20:30:13.354000+00:00,1800.0,,,
1611,2022-04-13 08:00:27.886000+00:00,2022-04-13 08:30:27.886000+00:00,1800.0,,,
1612,2022-04-13 12:00:39.704000+00:00,2022-04-13 13:00:39.704000+00:00,3600.0,,,
1613,2022-04-13 13:00:47.030000+00:00,2022-04-13 14:00:47.030000+00:00,3600.0,,,
1614,2022-04-13 14:00:58.577000+00:00,2022-04-13 15:00:58.577000+00:00,3600.0,,,
1615,2022-04-14 08:00:38.583000+00:00,2022-04-14 09:00:38.583000+00:00,3600.0,1.5,1.0,
1616,2022-04-14 09:00:45.945000+00:00,2022-04-14 10:00:45.945000+00:00,3600.0,1.5,1.0,
1617,2022-04-15 21:27:03.497000+00:00,2022-04-16 08:40:33.800000+00:00,604.0,0.5,0.5,
1618,2022-04-16 13:00:37.378000+00:00,2022-04-16 13:05:37.378000+00:00,300.0,0.5,0.5,
1619,2022-04-17 21:00:07.087000+00:00,2022-04-17 21:05:07.087000+00:00,300.0,0.5,0.5,
1620,2022-04-18 21:12:05.065000+00:00,2022-04-18 21:22:15.637000+00:00,609.0,1.0,0.5,
1621,2022-04-19 20:24:16.562000+00:00,2022-04-19 20:54:19.490000+00:00,1801.0,1.0,1.0,
1622,2022-04-20 06:56:12.844000+00:00,2022-04-20 07:26:32.684000+00:00,1817.0,1.0,0.5,
1623,2022-04-21 07:53:53.377000+00:00,2022-04-21 08:54:11.026000+00:00,3615.0,1.5,0.5,
1624,2022-04-21 21:25:49.641000+00:00,2022-04-21 22:52:04.029000+00:00,956.0,1.0,0.5,
1625,2022-04-22 10:07:55.691000+00:00,2022-04-22 11:08:06.107000+00:00,3607.0,1.0,0.5,
1626,2022-04-22 16:33:07.094000+00:00,2022-04-22 17:03:38.465000+00:00,1826.0,1.5,1.0,
1627,2022-04-23 16:24:52.259000+00:00,2022-04-23 16:53:29.138000+00:00,233.0,0.5,0.5,
1628,2022-04-24 07:30:54.015000+00:00,2022-04-24 08:30:54.015000+00:00,3600.0,1.5,0.5,
1629,2022-04-24 09:30:12.444000+00:00,2022-04-24 10:00:12.444000+00:00,1800.0,1.5,0.5,
1630,2022-04-24 10:20:33.698000+00:00,2022-04-24 11:20:33.698000+00:00,3600.0,1.0,0.5,
1631,2022-04-24 13:00:00.641000+00:00,2022-04-24 13:15:00.641000+00:00,900.0,1.0,0.5,
1632,2022-04-25 21:09:50.690000+00:00,2022-04-25 22:58:57.749000+00:00,339.0,0.5,0.5,
1633,2022-04-26 20:01:18.734000+00:00,2022-04-26 20:11:33.223000+00:00,613.0,2.0,1.0,
1634,2022-04-27 21:31:17.065000+00:00,2022-04-27 21:37:34.948000+00:00,376.0,0.5,0.5,
1635,2022-04-28 15:22:49.448000+00:00,2022-04-28 15:33:15.408000+00:00,624.0,1.0,1.0,
1636,2022-04-30 21:57:51.582000+00:00,2022-04-30 22:02:51.582000+00:00,300.0,1.0,1.0,
1637,2022-04-29 21:00:25.600000+00:00,2022-04-29 21:05:25.600000+00:00,300.0,0.5,0.5,
1638,2022-05-01 08:00:26.121000+00:00,2022-05-01 09:00:26.121000+00:00,3600.0,1.5,1.0,
1639,2022-05-01 10:30:30.874000+00:00,2022-05-01 11:30:30.874000+00:00,3600.0,2.0,1.0,
1640,2022-05-01 13:00:37.960000+00:00,2022-05-01 14:00:37.960000+00:00,3600.0,1.0,1.0,
1641,2022-05-02 20:09:33.803000+00:00,2022-05-02 20:54:44.541000+00:00,2708.0,1.5,1.0,
1642,2022-05-03 18:08:40.339000+00:00,2022-05-03 19:08:52.753000+00:00,3609.0,1.5,0.5,
1643,2022-05-04 08:08:53.898000+00:00,2022-05-04 09:09:07.343000+00:00,3610.0,2.0,1.5,
1644,2022-05-04 19:43:04.466000+00:00,2022-05-04 20:23:09.632000+00:00,2402.0,1.5,1.0,
1645,2022-05-05 05:17:08.209000+00:00,2022-05-05 06:07:22.158000+00:00,3009.0,1.0,0.5,
1646,2022-05-05 20:45:39.202000+00:00,2022-05-05 21:25:47.812000+00:00,2406.0,2.0,1.0,
1647,2022-05-06 07:16:18.016000+00:00,2022-05-06 07:46:59.048000+00:00,1839.0,1.5,0.5,
1648,2022-05-06 21:36:31.558000+00:00,2022-05-06 21:56:50.382000+00:00,1217.0,1.0,0.5,
1649,2022-05-07 20:37:45.788000+00:00,2022-05-07 23:52:09.005000+00:00,613.0,0.5,0.5,
1650,2022-05-08 10:10:04.218000+00:00,2022-05-08 11:10:04.218000+00:00,3600.0,1.5,1.0,
1651,2022-05-08 11:20:14.610000+00:00,2022-05-08 12:20:14.610000+00:00,3600.0,1.5,1.0,
1652,2022-05-08 13:10:28.682000+00:00,2022-05-08 13:40:28.682000+00:00,1800.0,1.0,1.0,
1653,2022-05-08 14:00:55.108000+00:00,2022-05-08 14:30:55.108000+00:00,1800.0,2.0,1.0,
1654,2022-05-08 15:00:10.789000+00:00,2022-05-08 16:00:10.789000+00:00,3600.0,2.0,1.0,
1655,2022-05-09 21:41:59.866000+00:00,2022-05-10 14:09:31.059000+00:00,1204.0,1.0,0.5,
1656,2022-05-10 20:17:08.576000+00:00,2022-05-11 20:49:15.218000+00:00,308.0,0.5,0.5,
1657,2022-05-11 21:48:49.742000+00:00,2022-05-11 21:53:59.175000+00:00,308.0,0.5,0.5,
1658,2022-05-12 17:37:00.581000+00:00,2022-05-12 17:52:03.044000+00:00,901.0,1.0,0.5,
1659,2022-05-13 11:43:58.659000+00:00,2022-05-13 11:54:25.738000+00:00,625.0,0.5,0.5,
1660,2022-05-25 10:13:45.389000+00:00,2022-05-25 10:28:51.209000+00:00,768.0,0.5,0.5,
1661,2022-05-26 09:50:09.277000+00:00,2022-05-26 10:20:26.971000+00:00,1815.0,1.0,1.0,
1662,2022-05-27 10:05:59.365000+00:00,2022-05-27 10:11:24.292000+00:00,323.0,0.5,0.5,
1663,2022-06-04 09:04:16.002000+00:00,2022-06-04 09:34:33.191000+00:00,1815.0,1.0,1.0,
1664,2022-06-05 08:40:23.936000+00:00,2022-06-05 09:10:23.936000+00:00,1800.0,1.0,1.0,
1665,2022-06-05 10:14:57.440000+00:00,2022-06-05 11:14:57.440000+00:00,3600.0,1.0,1.0,
1666,2022-06-06 09:18:29.452000+00:00,2022-06-06 09:48:52.053000+00:00,1820.0,1.0,1.5,
1667,2022-06-11 06:02:33.607000+00:00,2022-06-11 06:13:48.170000+00:00,673.0,1.0,1.5,
1668,2022-06-12 11:15:10.836000+00:00,2022-06-12 12:15:10.836000+00:00,3600.0,1.0,1.5,
1669,2022-06-13 07:23:10.792000+00:00,2022-06-13 07:53:19.684000+00:00,1807.0,1.0,1.0,
1670,2022-06-14 21:09:55.116000+00:00,2022-06-14 21:27:36.531000+00:00,1058.0,1.0,1.5,
1671,2022-06-15 07:48:15.185000+00:00,2022-06-15 08:13:24.606000+00:00,1504.0,1.0,1.0,
1672,2022-06-16 20:31:58.694000+00:00,2022-06-16 20:42:15.130000+00:00,615.0,1.0,0.5,
1673,2022-06-19 19:27:24.670000+00:00,2022-06-19 19:48:47.779000+00:00,1281.0,0.5,0.5,
1674,2022-06-20 15:05:15.301000+00:00,2022-06-20 15:35:31.054000+00:00,1813.0,1.5,1.5,
1675,2022-06-21 08:26:03.180000+00:00,2022-06-21 08:56:32.354000+00:00,1827.0,1.5,1.5,
1676,2022-06-26 10:20:00.155000+00:00,2022-06-26 11:20:00.155000+00:00,3600.0,1.5,1.5,
1677,2022-06-26 13:15:31.539000+00:00,2022-06-26 13:30:31.539000+00:00,900.0,1.0,1.0,
1678,2022-07-01 06:15:11.214000+00:00,2022-07-01 06:47:09.580000+00:00,1916.0,1.0,1.0,
1679,2022-07-03 13:15:04.071000+00:00,2022-07-03 14:15:04.071000+00:00,3600.0,1.0,1.0,
1680,2022-07-08 07:24:56.050000+00:00,2022-07-08 07:55:16.634000+00:00,1818.0,1.5,1.5,
1681,2022-07-10 10:20:33.119000+00:00,2022-07-10 11:20:33.119000+00:00,3600.0,1.0,1.0,
1682,2022-07-10 12:20:55.181000+00:00,2022-07-10 13:05:55.181000+00:00,2700.0,0.5,1.0,
1683,2022-07-10 14:20:06.032000+00:00,2022-07-10 14:25:06.032000+00:00,300.0,2.0,1.0,
1684,2022-07-14 07:32:37.610000+00:00,2022-07-14 07:56:12.533000+00:00,1412.0,1.5,0.5,
1685,2022-07-15 10:20:52.861000+00:00,2022-07-15 10:41:07.516000+00:00,1209.0,1.0,1.5,
1686,2022-07-16 09:05:03.750000+00:00,2022-07-16 09:18:07.536000+00:00,782.0,1.0,0.5,
1687,2022-07-17 10:16:49.285000+00:00,2022-07-17 11:17:08.240000+00:00,3616.0,1.5,1.0,
1688,2022-07-17 12:30:49.939000+00:00,2022-07-17 13:30:49.939000+00:00,3600.0,2.0,1.5,
1689,2022-07-18 08:26:57.900000+00:00,2022-07-18 08:47:01.055000+00:00,1201.0,1.0,0.5,
1690,2022-07-19 21:47:13.798000+00:00,2022-07-19 22:17:45.590000+00:00,1830.0,1.5,1.5,
1691,2022-07-20 07:38:48.178000+00:00,2022-07-20 07:59:22.391000+00:00,1230.0,1.0,0.5,
1692,2022-07-22 07:56:18.153000+00:00,2022-07-22 08:07:55.561000+00:00,695.0,0.5,0.5,
1693,2022-08-02 07:32:37.541000+00:00,2022-08-02 07:53:02.140000+00:00,1222.0,1.0,1.0,
1694,2022-07-31 10:30:19.827000+00:00,2022-07-31 11:30:19.827000+00:00,3600.0,1.0,0.5,
1695,2022-07-31 12:30:37.467000+00:00,2022-07-31 13:30:37.467000+00:00,3600.0,1.5,1.0,
1696,2022-08-04 08:50:57.540000+00:00,2022-08-04 09:21:02.822000+00:00,1802.0,1.0,1.0,
1697,2022-08-04 18:58:54.210000+00:00,2022-08-04 19:29:14.701000+00:00,1818.0,1.0,1.0,
1698,2022-08-05 14:06:55.782000+00:00,2022-08-05 14:17:31.192000+00:00,634.0,1.0,0.5,
1699,2022-08-08 20:04:29.501000+00:00,2022-08-08 20:34:43.894000+00:00,1812.0,0.5,1.0,
1700,2022-08-16 07:23:24.649000+00:00,2022-08-16 08:23:42.497000+00:00,3615.0,1.0,1.0,
1701,2022-08-16 08:36:20.454000+00:00,2022-08-16 08:56:20.454000+00:00,1200.0,1.0,0.5,
1702,2022-08-16 09:00:29.620000+00:00,2022-08-16 10:00:55.617000+00:00,3623.0,1.0,0.5,
1703,2022-08-16 10:05:29.059000+00:00,2022-08-16 11:05:41.870000+00:00,3609.0,1.0,1.0,
1704,2022-08-16 11:12:17.816000+00:00,2022-08-16 12:02:40.257000+00:00,3019.0,1.5,1.0,
1705,2022-08-16 13:00:49.152000+00:00,2022-08-16 14:01:16.606000+00:00,3624.0,1.5,1.0,
1706,2022-08-16 15:05:50.216000+00:00,2022-08-16 16:06:21.832000+00:00,3628.0,1.0,1.5,
1707,2022-08-16 17:04:55.227000+00:00,2022-08-16 18:05:06.080000+00:00,3607.0,1.5,1.5,
1708,2022-08-16 19:24:10.389000+00:00,2022-08-16 20:24:27.266000+00:00,3614.0,1.5,1.0,
1709,2022-08-16 20:25:00.611000+00:00,2022-08-16 21:11:44.641000+00:00,2801.0,0.5,1.0,
1710,2022-08-17 07:27:59.800000+00:00,2022-08-17 07:58:22.309000+00:00,1820.0,1.0,1.0,
1711,2022-08-17 08:02:59.603000+00:00,2022-08-17 08:59:23.878000+00:00,3271.0,1.0,1.0,
1712,2022-08-17 09:01:25.539000+00:00,2022-08-17 10:01:35.789000+00:00,3607.0,1.0,1.0,
1713,2022-08-17 10:03:50.808000+00:00,2022-08-17 11:04:12.826000+00:00,3619.0,1.0,1.5,
1714,2022-08-17 11:09:54+00:00,2022-08-17 12:00:15.092000+00:00,3018.0,1.0,1.5,
1715,2022-08-17 13:02:19.406000+00:00,2022-08-17 14:02:19.406000+00:00,3600.0,1.5,1.5,
1716,2022-08-17 14:08:30.881000+00:00,2022-08-17 14:45:15.550000+00:00,2200.0,1.0,1.0,
1717,2022-08-17 14:51:55.891000+00:00,2022-08-17 15:59:41.220000+00:00,4061.0,1.0,1.5,
1718,2022-08-17 17:01:23.294000+00:00,2022-08-17 18:01:39.116000+00:00,3612.0,1.5,1.5,
1719,2022-08-17 18:18:03.981000+00:00,2022-08-17 18:58:33.208000+00:00,2426.0,1.5,1.5,
1720,2022-08-17 19:44:49.030000+00:00,2022-08-17 20:45:06.231000+00:00,3614.0,1.0,0.5,
1721,2022-08-17 20:49:23.888000+00:00,2022-08-17 21:09:54.900000+00:00,1229.0,1.0,1.0,
1722,2022-08-18 07:21:23.070000+00:00,2022-08-18 08:21:43.389000+00:00,3617.0,0.5,0.5,
1723,2022-08-18 08:25:26.531000+00:00,2022-08-18 08:55:42.012000+00:00,1813.0,0.5,0.5,
1724,2022-08-18 09:02:49.874000+00:00,2022-08-18 10:03:11.583000+00:00,3618.0,1.0,1.0,
1725,2022-08-18 10:07:11.421000+00:00,2022-08-18 11:07:30.518000+00:00,3616.0,1.5,1.0,
1726,2022-08-18 11:41:55.320000+00:00,2022-08-18 12:02:10.756000+00:00,1213.0,1.0,1.0,
1727,2022-08-18 13:03:23.002000+00:00,2022-08-18 13:40:46.865000+00:00,2239.0,1.5,1.0,
1728,2022-08-18 13:41:19.485000+00:00,2022-08-18 14:01:29.875000+00:00,1208.0,0.5,0.0,
1729,2022-08-18 14:07:50.021000+00:00,2022-08-18 15:08:00.026000+00:00,3607.0,1.0,1.5,
1730,2022-08-18 15:10:45.355000+00:00,2022-08-18 15:58:56.536000+00:00,2888.0,1.5,1.5,
1731,2022-08-18 17:28:30.715000+00:00,2022-08-18 17:58:51.022000+00:00,1818.0,1.5,2.0,
1732,2022-08-18 18:00:58.216000+00:00,2022-08-18 19:01:27.215000+00:00,3626.0,2.0,1.5,
1733,2022-08-18 20:05:20.001000+00:00,2022-08-18 21:05:46.405000+00:00,3623.0,1.0,1.0,
1734,2022-08-19 07:31:33.336000+00:00,2022-08-19 08:01:54.279000+00:00,1818.0,1.5,1.0,
1735,2022-08-19 08:05:55.481000+00:00,2022-08-19 08:45:58.923000+00:00,2401.0,1.0,1.0,
1736,2022-08-19 08:48:18.491000+00:00,2022-08-19 08:58:43.651000+00:00,623.0,1.0,0.5,
1737,2022-08-19 09:06:13.213000+00:00,2022-08-19 09:36:17.544000+00:00,1802.0,1.5,1.0,
1738,2022-08-19 09:40:29.601000+00:00,2022-08-19 10:40:50.462000+00:00,3617.0,1.5,1.5,
1739,2022-08-19 10:45:19.887000+00:00,2022-08-19 11:45:37.174000+00:00,3614.0,1.0,1.0,
1740,2022-08-19 11:46:37.086000+00:00,2022-08-19 11:56:49.574000+00:00,611.0,1.5,1.0,
1741,2022-08-19 13:11:14.005000+00:00,2022-08-19 14:11:32.526000+00:00,3615.0,1.5,1.5,
1742,2022-08-19 14:22:49.626000+00:00,2022-08-19 15:22:59.770000+00:00,3607.0,1.5,1.5,
1743,2022-08-19 15:30:55.863000+00:00,2022-08-19 16:01:20.686000+00:00,1822.0,1.5,1.5,
1744,2022-08-19 16:32:36.946000+00:00,2022-08-19 17:03:00.735000+00:00,1821.0,1.5,1.5,
1745,2022-08-19 17:05:30.728000+00:00,2022-08-19 17:35:30.728000+00:00,1800.0,1.5,2.0,
1746,2022-08-19 17:38:14.171000+00:00,2022-08-19 18:38:33.697000+00:00,3616.0,2.0,2.0,
1747,2022-08-19 18:46:01.443000+00:00,2022-08-19 19:01:14.311000+00:00,911.0,1.5,1.0,
1748,2022-08-19 19:49:02.572000+00:00,2022-08-19 20:34:10.277000+00:00,2705.0,1.5,1.0,
1749,2022-08-19 20:36:36.862000+00:00,2022-08-19 21:03:49.331000+00:00,1629.0,1.0,0.5,
1750,2022-08-20 07:20:50.953000+00:00,2022-08-20 08:01:21.568000+00:00,2428.0,1.0,1.0,
1751,2022-08-20 08:08:17.146000+00:00,2022-08-20 08:53:39.244000+00:00,2719.0,1.0,0.5,
1752,2022-08-20 08:58:59.865000+00:00,2022-08-20 09:59:36.168000+00:00,3633.0,1.5,1.0,
1753,2022-08-20 10:02:47.927000+00:00,2022-08-20 11:03:10.977000+00:00,3620.0,1.5,1.5,
1754,2022-08-20 11:05:57.670000+00:00,2022-08-20 12:01:02.550000+00:00,3302.0,0.5,0.5,
1755,2022-08-20 12:39:54.688000+00:00,2022-08-20 13:00:02.183000+00:00,1205.0,1.0,0.0,
1756,2022-08-20 13:05:24.487000+00:00,2022-08-20 13:25:28.952000+00:00,1203.0,1.5,1.5,
1757,2022-08-20 13:31:29.533000+00:00,2022-08-20 14:31:52.521000+00:00,3620.0,2.0,1.5,
1758,2022-08-20 14:39:14.408000+00:00,2022-08-20 14:59:17.442000+00:00,1201.0,1.0,2.0,
1759,2022-08-20 15:31:02.651000+00:00,2022-08-20 16:11:23.203000+00:00,2418.0,1.5,2.0,
1760,2022-08-20 17:07:48.360000+00:00,2022-08-20 18:04:18.475000+00:00,3387.0,1.0,1.5,
1761,2022-08-20 18:07:19.690000+00:00,2022-08-20 19:07:45.757000+00:00,3623.0,2.0,1.0,
1762,2022-08-20 20:05:37.304000+00:00,2022-08-20 21:06:03.063000+00:00,3623.0,2.5,2.5,
1763,2022-08-20 21:08:44.772000+00:00,2022-08-20 21:19:02.732000+00:00,616.0,2.0,2.0,
1764,2022-08-21 07:13:30.555000+00:00,2022-08-21 08:13:42.442000+00:00,3609.0,0.5,1.0,
1765,2022-08-21 08:16:43.232000+00:00,2022-08-21 09:02:07.463000+00:00,2721.0,1.5,1.5,
1766,2022-08-21 09:06:38.083000+00:00,2022-08-21 10:06:52.635000+00:00,3611.0,1.0,1.5,
1767,2022-08-21 10:09:34.579000+00:00,2022-08-21 11:09:47.149000+00:00,3609.0,1.0,1.0,
1768,2022-08-21 11:12:48.110000+00:00,2022-08-21 12:13:06.854000+00:00,3615.0,1.0,1.0,
1769,2022-08-21 13:01:14.628000+00:00,2022-08-21 13:37:52.233000+00:00,2195.0,1.0,1.0,
1770,2022-08-21 13:41:43.817000+00:00,2022-08-21 14:02:01.769000+00:00,1216.0,1.0,1.5,
1771,2022-08-21 14:03:49.582000+00:00,2022-08-21 15:04:19.241000+00:00,3626.0,2.0,1.5,
1772,2022-08-21 15:09:16.854000+00:00,2022-08-21 15:59:37.800000+00:00,3018.0,1.5,2.0,
1773,2022-08-21 16:50:23.417000+00:00,2022-08-21 17:51:00.705000+00:00,3634.0,1.5,1.5,
1774,2022-08-21 18:01:53.102000+00:00,2022-08-21 18:47:07.731000+00:00,2712.0,2.0,1.5,
1775,2022-08-21 18:48:08.787000+00:00,2022-08-21 18:59:06.941000+00:00,656.0,2.0,2.0,
1776,2022-08-21 19:47:29.653000+00:00,2022-08-21 20:47:50.583000+00:00,3618.0,1.5,1.5,
1777,2022-08-22 07:48:59.527000+00:00,2022-08-22 08:49:29.430000+00:00,3627.0,1.5,1.0,
1778,2022-08-22 09:05:31.271000+00:00,2022-08-22 09:45:34.898000+00:00,2401.0,2.0,1.0,
1779,2022-08-22 10:02:42.947000+00:00,2022-08-22 11:24:46.826000+00:00,4920.0,2.0,1.5,
1780,2022-08-22 11:31:26.566000+00:00,2022-08-22 12:01:42.754000+00:00,1814.0,1.0,1.0,
1781,2022-08-22 12:58:13.638000+00:00,2022-08-22 13:58:21.867000+00:00,3605.0,2.0,2.0,
1782,2022-08-22 14:16:33.240000+00:00,2022-08-22 15:01:39.536000+00:00,2703.0,1.5,1.5,
1783,2022-08-22 15:08:38.415000+00:00,2022-08-22 15:49:45.020000+00:00,2464.0,1.5,1.0,
1784,2022-08-22 15:50:56.194000+00:00,2022-08-22 16:06:15.308000+00:00,917.0,1.5,2.0,
1785,2022-08-22 16:32:42.789000+00:00,2022-08-22 17:33:11.733000+00:00,3626.0,2.0,1.0,
1786,2022-08-22 17:36:40.551000+00:00,2022-08-22 17:57:00.865000+00:00,1218.0,2.0,2.0,
1787,2022-08-22 17:59:43.330000+00:00,2022-08-22 18:09:53.830000+00:00,609.0,1.0,1.0,
1788,2022-08-22 18:11:02.375000+00:00,2022-08-22 18:16:36.486000+00:00,333.0,0.5,0.5,
